event_name,event_date,fighter_red,fighter_blue,red_open,blue_open,red_close_low,red_close_high,blue_close_low,blue_close_high,red_open_decimal,blue_open_decimal,red_bfo_url,blue_bfo_url,bfo_event_url,match_status
UFC Fight Night: Burns vs. Morales,,Denise Gomes,Elise Reed,-455,+350,-535,-535,+450,+450,1.2197802197802199,4.5,https://www.bestfightodds.com/fighters/Denise-Gomes-13433,https://www.bestfightodds.com/fighters/Elise-Reed-9554,,matched
UFC Fight Night: Burns vs. Morales,,HyunSung Park,Carlos Hernandez,,,,,,,,,https://www.bestfightodds.com/fighters/Hyun-Sung-Park-13942,https://www.bestfightodds.com/fighters/Carlos-Hernandez-5501,,no_match
UFC Fight Night: Burns vs. Morales,,Tecia Pennington,Luana Pinheiro,-395,+310,-280,-280,+260,+260,1.2531645569620253,4.1,https://www.bestfightodds.com/fighters/Tecia-Pennington-17554,https://www.bestfightodds.com/fighters/Luana-Pinheiro-10468,,matched
UFC 315: Muhammad vs. Della Maddalena,,Jack Della Maddalena,Belal Muhammad,+176,-230,+170,+170,-188,-188,2.76,1.434782608695652,https://www.bestfightodds.com/fighters/Jack-Della-Maddalena-7492,https://www.bestfightodds.com/fighters/Belal-Muhammad-3777,,matched
UFC 315: Muhammad vs. Della Maddalena,,Valentina Shevchenko,Manon Fiorot,-107,-117,+120,+120,-129,-129,1.9345794392523366,1.8547008547008548,https://www.bestfightodds.com/fighters/Valentina-Shevchenko-5475,https://www.bestfightodds.com/fighters/Manon-Fiorot-8225,,matched
UFC 315: Muhammad vs. Della Maddalena,,Aiemann Zahabi,Jose Aldo,+140,-188,+160,+160,-180,-180,2.4,1.5319148936170213,https://www.bestfightodds.com/fighters/Aiemann-Zahabi-6901,https://www.bestfightodds.com/fighters/Jose-Aldo-659,,matched
UFC 315: Muhammad vs. Della Maddalena,,Natalia Silva,Alexa Grasso,-186,+150,-230,-230,+205,+205,1.5376344086021505,2.5,https://www.bestfightodds.com/fighters/Natalia-Silva-10547,https://www.bestfightodds.com/fighters/Alexa-Grasso-5096,,matched
UFC 315: Muhammad vs. Della Maddalena,,Benoit Saint Denis,Kyle Prepolec,,,,,,,,,https://www.bestfightodds.com/fighters/Benoit-Saint-Denis-10992,https://www.bestfightodds.com/fighters/Kyle-Prepolec-3617,,no_match
UFC 315: Muhammad vs. Della Maddalena,,Mike Malott,Charles Radtke,-200,+150,-200,-200,+180,+180,1.5,2.5,https://www.bestfightodds.com/fighters/Mike-Malott-5196,https://www.bestfightodds.com/fighters/Charles-Radtke-10622,,matched
UFC 315: Muhammad vs. Della Maddalena,,Jasmine Jasudavicius,Jessica Andrade,-275,+200,-275,-275,+250,+250,1.3636363636363638,3.0,https://www.bestfightodds.com/fighters/Jasmine-Jasudavicius-9869,https://www.bestfightodds.com/fighters/Jessica-Andrade-4201,,matched
UFC 315: Muhammad vs. Della Maddalena,,Modestas Bukauskas,Ion Cutelaba,-110,-120,-106,-106,-110,-110,1.9090909090909092,1.8333333333333335,https://www.bestfightodds.com/fighters/Modestas-Bukauskas-7865,https://www.bestfightodds.com/fighters/Ion-Cutelaba-4315,,matched
UFC 315: Muhammad vs. Della Maddalena,,Navajo Stirling,Ivan Erslan,-250,+175,-300,-300,+285,+285,1.4,2.75,https://www.bestfightodds.com/fighters/Navajo-Stirling-18344,https://www.bestfightodds.com/fighters/Ivan-Erslan-9672,,matched
UFC 315: Muhammad vs. Della Maddalena,,Marc-Andre Barriault,Bruno Silva,,,,,,,,,https://www.bestfightodds.com/fighters/Marc-Andre-Barriault-8960,https://www.bestfightodds.com/fighters/Bruno-Silva-7121,,no_match
UFC 315: Muhammad vs. Della Maddalena,,Daniel Santos,JeongYeong Lee,,,,,,,,,https://www.bestfightodds.com/fighters/Daniel-Santos-6038,https://www.bestfightodds.com/fighters/Jeongyeong-Lee-14611,,no_match
UFC 315: Muhammad vs. Della Maddalena,,Bekzat Almakhan,Brad Katona,-188,+140,-142,-142,+130,+130,1.5319148936170213,2.4,https://www.bestfightodds.com/fighters/Bekzat-Almakhan-15004,https://www.bestfightodds.com/fighters/Brad-Katona-8426,,matched
UFC Fight Night: Sandhagen vs. Figueiredo,,Cory Sandhagen,Deiveson Figueiredo,-400,+300,-480,-480,+400,+400,1.25,4.0,https://www.bestfightodds.com/fighters/Cory-Sandhagen-6127,https://www.bestfightodds.com/fighters/Deiveson-Figueiredo-7514,,matched
UFC Fight Night: Sandhagen vs. Figueiredo,,Reinier de Ridder,Bo Nickal,+170,-205,+340,+340,-333,-333,2.7,1.4878048780487805,https://www.bestfightodds.com/fighters/Reinier-de-Ridder-8891,https://www.bestfightodds.com/fighters/Bo-Nickal-14211,,matched
UFC Fight Night: Sandhagen vs. Figueiredo,,Daniel Rodriguez,Santiago Ponzinibbio,-125,-105,+130,+130,-138,-138,1.8,1.9523809523809523,https://www.bestfightodds.com/fighters/Daniel-Rodriguez-6856,https://www.bestfightodds.com/fighters/Santiago-Ponzinibbio-4415,,matched
UFC Fight Night: Sandhagen vs. Figueiredo,,Montel Jackson,Daniel Marcos,-205,+170,-225,-225,+210,+210,1.4878048780487805,2.7,https://www.bestfightodds.com/fighters/Montel-Jackson-8255,https://www.bestfightodds.com/fighters/Daniel-Marcos-14365,,matched
UFC Fight Night: Sandhagen vs. Figueiredo,,Serhiy Sidey,Cameron Smotherman,+105,-138,-138,-138,+120,+120,2.05,1.7246376811594204,https://www.bestfightodds.com/fighters/Serhiy-Sidey-13707,https://www.bestfightodds.com/fighters/Cameron-Smotherman-12367,,matched
UFC Fight Night: Sandhagen vs. Figueiredo,,Mason Jones,Jeremy Stephens,-440,+340,-549,-549,+490,+490,1.2272727272727273,4.4,https://www.bestfightodds.com/fighters/Mason-Jones-7156,https://www.bestfightodds.com/fighters/Jeremy-Stephens-210,,matched
UFC Fight Night: Sandhagen vs. Figueiredo,,Yana Santos,Miesha Tate,-110,-120,+135,+135,-150,-150,1.9090909090909092,1.8333333333333335,https://www.bestfightodds.com/fighters/Yana-Santos-15381,https://www.bestfightodds.com/fighters/Miesha-Tate-783,,matched
UFC Fight Night: Sandhagen vs. Figueiredo,,Azamat Bekoev,Ryan Loder,-240,+188,-330,-330,+300,+300,1.4166666666666667,2.88,https://www.bestfightodds.com/fighters/Azamat-Bekoev-11142,https://www.bestfightodds.com/fighters/Ryan-Loder-15079,,matched
UFC Fight Night: Sandhagen vs. Figueiredo,,Gillian Robertson,Marina Rodriguez,-275,+200,-250,-250,+220,+220,1.3636363636363638,3.0,https://www.bestfightodds.com/fighters/Gillian-Robertson-7784,https://www.bestfightodds.com/fighters/Marina-Rodriguez-8543,,matched
UFC Fight Night: Sandhagen vs. Figueiredo,,Quang Le,Gaston Bolanos,+180,-218,+114,+114,-126,-126,2.8,1.4587155963302751,https://www.bestfightodds.com/fighters/Quang-Le-12547,https://www.bestfightodds.com/fighters/Gaston-Bolanos-6991,,matched
UFC Fight Night: Sandhagen vs. Figueiredo,,Thomas Petersen,Don'Tale Mayes,-350,+240,-275,-275,+265,+265,1.2857142857142856,3.4,https://www.bestfightodds.com/fighters/Thomas-Petersen-10546,https://www.bestfightodds.com/fighters/Don-tale-Mayes-6830,,matched
UFC Fight Night: Sandhagen vs. Figueiredo,,Juliana Miller,Ivana Petrovic,+250,-310,+210,+210,-225,-225,3.5,1.3225806451612903,https://www.bestfightodds.com/fighters/Juliana-Miller-10428,https://www.bestfightodds.com/fighters/Ivana-Petrovic-13667,,matched
UFC Fight Night: Machado Garry vs. Prates,,Ian Machado Garry,Carlos Prates,-138,+110,-159,-159,+145,+145,1.7246376811594204,2.1,https://www.bestfightodds.com/fighters/Ian-Machado-Garry-15690,https://www.bestfightodds.com/fighters/Carlos-Prates-14705,,matched
UFC Fight Night: Machado Garry vs. Prates,,Zhang Mingyang,Anthony Smith,-549,+350,-350,-350,+340,+340,1.1821493624772312,4.5,https://www.bestfightodds.com/fighters/Zhang-Mingyang-14721,https://www.bestfightodds.com/fighters/Anthony-Smith-1829,,matched
UFC Fight Night: Machado Garry vs. Prates,,David Onama,Giga Chikadze,-175,+130,-198,-198,+180,+180,1.5714285714285714,2.3,https://www.bestfightodds.com/fighters/David-Onama-10808,https://www.bestfightodds.com/fighters/Giga-Chikadze-6073,,matched
UFC Fight Night: Machado Garry vs. Prates,,Abus Magomedov,Michel Pereira,+130,-175,+120,+120,-125,-125,2.3,1.5714285714285714,https://www.bestfightodds.com/fighters/Abus-Magomedov-16645,https://www.bestfightodds.com/fighters/Michel-Pereira-9071,,matched
UFC Fight Night: Machado Garry vs. Prates,,Randy Brown,Nicolas Dalby,-200,+150,-298,-298,+260,+260,1.5,2.5,https://www.bestfightodds.com/fighters/Randy-Brown-6139,https://www.bestfightodds.com/fighters/Nicolas-Dalby-3878,,matched
UFC Fight Night: Machado Garry vs. Prates,,Ikram Aliskerov,Andre Muniz,-649,+400,-400,-400,+360,+360,1.1540832049306626,5.0,https://www.bestfightodds.com/fighters/Ikram-Aliskerov-10994,https://www.bestfightodds.com/fighters/Andre-Muniz-8538,,matched
UFC Fight Night: Machado Garry vs. Prates,,Matt Schnell,Jimmy Flick,-275,+200,-155,-155,+138,+138,1.3636363636363638,3.0,https://www.bestfightodds.com/fighters/Matt-Schnell-3492,https://www.bestfightodds.com/fighters/Jimmy-Flick-1923,,matched
UFC Fight Night: Machado Garry vs. Prates,,Evan Elder,Gauge Young,-250,+205,-210,-210,+200,+200,1.4,3.05,https://www.bestfightodds.com/fighters/Evan-Elder-10280,https://www.bestfightodds.com/fighters/Gauge-Young-11235,,matched
UFC Fight Night: Machado Garry vs. Prates,,Chris Gutierrez,John Castaneda,-110,-110,-142,-142,+130,+130,1.9090909090909092,1.9090909090909092,https://www.bestfightodds.com/fighters/Chris-Gutierrez-4725,https://www.bestfightodds.com/fighters/John-Castaneda-7396,,matched
UFC Fight Night: Machado Garry vs. Prates,,Da'Mon Blackshear,Alatengheili,,,,,,,,,https://www.bestfightodds.com/fighters/Da-mon-Blackshear-8471,https://www.bestfightodds.com/fighters/Alatengheili-Alateng-19309,,no_match
UFC Fight Night: Machado Garry vs. Prates,,Malcolm Wellmaker,Cameron Saaiman,+110,-150,-122,-122,+110,+110,2.1,1.6666666666666665,https://www.bestfightodds.com/fighters/Malcolm-Wellmaker-18273,https://www.bestfightodds.com/fighters/Cameron-Saaiman-11217,,matched
UFC Fight Night: Machado Garry vs. Prates,,Jaqueline Amorim,Polyana Viana,-350,+240,-800,-800,+610,+610,1.2857142857142856,3.4,https://www.bestfightodds.com/fighters/Jaqueline-Amorim-10780,https://www.bestfightodds.com/fighters/Polyana-Viana-7817,,matched
UFC Fight Night: Machado Garry vs. Prates,,Timmy Cuamba,Roberto Romero,,,,,,,,,https://www.bestfightodds.com/fighters/Timmy-Mason-18141,https://www.bestfightodds.com/fighters/Roberto-Romero-18776,,no_match
UFC Fight Night: Machado Garry vs. Prates,,Joselyne Edwards,Chelsea Chandler,-188,+150,-275,-275,+240,+240,1.5319148936170213,2.5,https://www.bestfightodds.com/fighters/Joselyne-Edwards-8664,https://www.bestfightodds.com/fighters/Chelsea-Chandler-7946,,matched
UFC 314: Volkanovski vs. Lopes,,Alexander Volkanovski,Diego Lopes,-130,+110,-150,-150,+136,+136,1.7692307692307692,2.1,https://www.bestfightodds.com/fighters/Alexander-Volkanovski-9523,https://www.bestfightodds.com/fighters/Diego-Lopes-12328,,matched
UFC 314: Volkanovski vs. Lopes,,Paddy Pimblett,Michael Chandler,+114,-135,-150,-150,+142,+142,2.1399999999999997,1.7407407407407407,https://www.bestfightodds.com/fighters/Paddy-Pimblett-4242,https://www.bestfightodds.com/fighters/Michael-Chandler-2158,,matched
UFC 314: Volkanovski vs. Lopes,,Yair Rodriguez,Patricio Freire,-157,+125,-150,-150,+138,+138,1.6369426751592355,2.25,https://www.bestfightodds.com/fighters/Yair-Rodriguez-5292,https://www.bestfightodds.com/fighters/Patricio-Freire-1754,,matched
UFC 314: Volkanovski vs. Lopes,,Jean Silva,Bryce Mitchell,-400,+285,-192,-192,+172,+172,1.25,3.85,https://www.bestfightodds.com/fighters/Jean-Silva-554,https://www.bestfightodds.com/fighters/Bryce-Mitchell-6135,,matched
UFC 314: Volkanovski vs. Lopes,,Dominick Reyes,Nikita Krylov,+140,-188,+150,+150,-148,-148,2.4,1.5319148936170213,https://www.bestfightodds.com/fighters/Dominick-Reyes-7225,https://www.bestfightodds.com/fighters/Nikita-Krylov-4188,,matched
UFC 314: Volkanovski vs. Lopes,,Dan Ige,Sean Woodson,-163,+120,+170,+170,-188,-188,1.6134969325153374,2.2,https://www.bestfightodds.com/fighters/Dan-Ige-6448,https://www.bestfightodds.com/fighters/Sean-Woodson-9342,,matched
UFC 314: Volkanovski vs. Lopes,,Virna Jandiroba,Yan Xiaonan,-188,+140,-125,-125,+120,+120,1.5319148936170213,2.4,https://www.bestfightodds.com/fighters/Virna-Jandiroba-7726,https://www.bestfightodds.com/fighters/Yan-Xiaonan-9553,,matched
UFC 314: Volkanovski vs. Lopes,,Chase Hooper,Jim Miller,-450,+300,-770,-770,+575,+575,1.2222222222222223,4.0,https://www.bestfightodds.com/fighters/Chase-Hooper-8425,https://www.bestfightodds.com/fighters/Jim-Miller-265,,matched
UFC 314: Volkanovski vs. Lopes,,Julian Erosa,Darren Elkins,-275,+200,-275,-275,+230,+230,1.3636363636363638,3.0,https://www.bestfightodds.com/fighters/Julian-Erosa-6088,https://www.bestfightodds.com/fighters/Darren-Elkins-1768,,matched
UFC 314: Volkanovski vs. Lopes,,Michal Oleksiejczuk,Sedriques Dumas,-175,+130,-180,-180,+170,+170,1.5714285714285714,2.3,https://www.bestfightodds.com/fighters/Michal-Oleksiejczuk-7639,https://www.bestfightodds.com/fighters/Sedriques-Dumas-12309,,matched
UFC 314: Volkanovski vs. Lopes,,Sumudaerji,Mitch Raposo,,,,,,,,,https://www.bestfightodds.com/fighters/Sumudaerji-Sumudaerji-8746,https://www.bestfightodds.com/fighters/Mitch-Raposo-10778,,no_match
UFC 314: Volkanovski vs. Lopes,,Marco Tulio,Tresean Gore,-333,+225,-500,-500,+425,+425,1.3003003003003002,3.25,https://www.bestfightodds.com/fighters/Marco-Tulio-18271,https://www.bestfightodds.com/fighters/Tresean-Gore-12266,,matched
UFC 314: Volkanovski vs. Lopes,,Nora Cornolle,Hailey Cowan,-175,+130,-230,-230,+205,+205,1.5714285714285714,2.3,https://www.bestfightodds.com/fighters/Nora-Cornolle-14385,https://www.bestfightodds.com/fighters/Hailey-Cowan-8154,,matched
UFC Fight Night: Emmett vs. Murphy,,Lerone Murphy,Josh Emmett,-298,+240,-278,-278,+280,+280,1.3355704697986577,3.4,https://www.bestfightodds.com/fighters/Lerone-Murphy-9433,https://www.bestfightodds.com/fighters/Josh-Emmett-6405,,matched
UFC Fight Night: Emmett vs. Murphy,,Pat Sabatini,Joanderson Brito,+200,-265,+188,+188,-192,-192,3.0,1.3773584905660377,https://www.bestfightodds.com/fighters/Pat-Sabatini-8167,https://www.bestfightodds.com/fighters/Joanderson-Brito-9135,,matched
UFC Fight Night: Emmett vs. Murphy,,ChangHo Lee,Cortavious Romious,,,,,,,,,https://www.bestfightodds.com/fighters/Chang-Ho-Lee-13734,https://www.bestfightodds.com/fighters/Cortavious-Romious-15949,,no_match
UFC Fight Night: Emmett vs. Murphy,,Brad Tavares,Gerald Meerschaert,-210,+162,-162,-162,+143,+143,1.4761904761904763,2.62,https://www.bestfightodds.com/fighters/Brad-Tavares-1959,https://www.bestfightodds.com/fighters/Gerald-Meerschaert-3628,,matched
UFC Fight Night: Emmett vs. Murphy,,Ode Osbourne,Luis Gurule,+175,-250,+210,+210,-245,-245,2.75,1.4,https://www.bestfightodds.com/fighters/Ode-Osbourne-9282,https://www.bestfightodds.com/fighters/Luis-Gurule-13855,,matched
UFC Fight Night: Emmett vs. Murphy,,Torrez Finney,Robert Valentin,,,,,,,,,https://www.bestfightodds.com/fighters/Torrez-Finney-16619,https://www.bestfightodds.com/fighters/Robert-Valentin-13471,,no_match
UFC Fight Night: Emmett vs. Murphy,,Dione Barbosa,Diana Belbita,-450,+300,-1000,-1000,+750,+750,1.2222222222222223,4.0,https://www.bestfightodds.com/fighters/Dione-Barbosa-12811,https://www.bestfightodds.com/fighters/Diana-Belbita-9450,,matched
UFC Fight Night: Emmett vs. Murphy,,Rhys McKee,Daniel Frunza,+150,-200,+120,+120,-115,-115,2.5,1.5,https://www.bestfightodds.com/fighters/Rhys-McKee-6874,https://www.bestfightodds.com/fighters/Daniel-Frunza-12483,,matched
UFC Fight Night: Emmett vs. Murphy,,Loma Lookboonmee,Istela Nunes,-549,+350,-770,-770,+650,+650,1.1821493624772312,4.5,https://www.bestfightodds.com/fighters/Loma-Lookboonmee-7834,https://www.bestfightodds.com/fighters/Istela-Nunes-7143,,matched
UFC Fight Night: Emmett vs. Murphy,,Victor Henry,Pedro Falcao,-150,+110,-198,-198,+175,+175,1.6666666666666665,2.1,https://www.bestfightodds.com/fighters/Victor-Henry-9364,https://www.bestfightodds.com/fighters/Pedro-Falcao-5809,,matched
UFC Fight Night: Emmett vs. Murphy,,Martin Buday,Uran Satybaldiev,-154,+126,-163,-163,+155,+155,1.6493506493506493,2.26,https://www.bestfightodds.com/fighters/Martin-Buday-11489,https://www.bestfightodds.com/fighters/Uran-Satybaldiev-16347,,matched
UFC Fight Night: Emmett vs. Murphy,,Talita Alencar,Vanessa Demopoulos,+110,-150,-104,-104,-105,-105,2.1,1.6666666666666665,https://www.bestfightodds.com/fighters/Talita-Alencar-11655,https://www.bestfightodds.com/fighters/Vanessa-Demopoulos-8998,,matched
UFC Fight Night: Moreno vs. Erceg,,Brandon Moreno,Steve Erceg,-188,+150,-230,-230,+215,+215,1.5319148936170213,2.5,https://www.bestfightodds.com/fighters/Brandon-Moreno-6681,https://www.bestfightodds.com/fighters/Steve-Erceg-17167,,matched
UFC Fight Night: Moreno vs. Erceg,,Manuel Torres,Drew Dober,-110,-120,-122,-122,+110,+110,1.9090909090909092,1.8333333333333335,https://www.bestfightodds.com/fighters/Manuel-Torres-11468,https://www.bestfightodds.com/fighters/Drew-Dober-1576,,matched
UFC Fight Night: Moreno vs. Erceg,,Edgar Chairez,CJ Vergara,-250,+175,-270,-270,+225,+225,1.4,2.75,https://www.bestfightodds.com/fighters/Edgar-Chairez-9509,https://www.bestfightodds.com/fighters/Cj-Vergara-17015,,matched
UFC Fight Night: Moreno vs. Erceg,,Raul Rosas Jr.,Vince Morales,,,,,,,,,https://www.bestfightodds.com/fighters/Raul-Rosas-Jr-14661,https://www.bestfightodds.com/fighters/Vince-Morales-6316,,no_match
UFC Fight Night: Moreno vs. Erceg,,David Martinez,Saimon Oliveira,-400,+275,-500,-500,+540,+540,1.25,3.75,https://www.bestfightodds.com/fighters/David-Martinez-16826,https://www.bestfightodds.com/fighters/Saimon-Oliveira-12268,,matched
UFC Fight Night: Moreno vs. Erceg,,Kevin Borjas,Ronaldo Rodriguez,+110,-150,+170,+170,-175,-175,2.1,1.6666666666666665,https://www.bestfightodds.com/fighters/Kevin-Borjas-9841,https://www.bestfightodds.com/fighters/Ronaldo-Rodriguez-18123,,matched
UFC Fight Night: Moreno vs. Erceg,,Ateba Gautier,Jose Daniel Medina,-549,+350,-435,-435,+370,+370,1.1821493624772312,4.5,https://www.bestfightodds.com/fighters/Ateba-Gautier-18421,https://www.bestfightodds.com/fighters/Jose-Daniel-Medina-16594,,matched
UFC Fight Night: Moreno vs. Erceg,,Melquizael Costa,Christian Rodriguez,+130,-175,+180,+180,-195,-195,2.3,1.5714285714285714,https://www.bestfightodds.com/fighters/Melquizael-Costa-13774,https://www.bestfightodds.com/fighters/Christian-Rodriguez-9146,,matched
UFC Fight Night: Moreno vs. Erceg,,Loopy Godinez,Julia Polastri,-188,+140,-225,-225,+210,+210,1.5319148936170213,2.4,https://www.bestfightodds.com/fighters/Loopy-Godinez-12828,https://www.bestfightodds.com/fighters/Julia-Polastri-12394,,matched
UFC Fight Night: Moreno vs. Erceg,,Rafa Garcia,Vinc Pichel,-400,+275,-305,-305,+295,+295,1.25,3.75,https://www.bestfightodds.com/fighters/Rafa-Garcia-9241,https://www.bestfightodds.com/fighters/Vinc-Pichel-3284,,matched
UFC Fight Night: Moreno vs. Erceg,,Jamall Emmers,Gabriel Miranda,-218,+180,-480,-480,+380,+380,1.4587155963302751,2.8,https://www.bestfightodds.com/fighters/Jamall-Emmers-6475,https://www.bestfightodds.com/fighters/Gabriel-Miranda-10991,,matched
UFC Fight Night: Moreno vs. Erceg,,MarQuel Mederos,Austin Hubbard,-192,+160,-142,-142,+134,+134,1.5208333333333335,2.6,https://www.bestfightodds.com/fighters/Marquel-Mederos-10796,https://www.bestfightodds.com/fighters/Austin-Hubbard-8207,,matched
UFC Fight Night: Edwards vs. Brady,,Sean Brady,Leon Edwards,-132,+107,-125,-125,+112,+112,1.7575757575757576,2.0700000000000003,https://www.bestfightodds.com/fighters/Sean-Brady-8521,https://www.bestfightodds.com/fighters/Leon-Edwards-4608,,matched
UFC Fight Night: Edwards vs. Brady,,Carlos Ulberg,Jan Blachowicz,-198,+164,-225,-225,+295,+295,1.5050505050505052,2.6399999999999997,https://www.bestfightodds.com/fighters/Carlos-Ulberg-10404,https://www.bestfightodds.com/fighters/Jan-Blachowicz-2371,,matched
UFC Fight Night: Edwards vs. Brady,,Kevin Holland,Gunnar Nelson,+120,-163,+114,+114,-126,-126,2.2,1.6134969325153374,https://www.bestfightodds.com/fighters/Kevin-Holland-5910,https://www.bestfightodds.com/fighters/Gunnar-Nelson-3160,,matched
UFC Fight Night: Edwards vs. Brady,,Alexia Thainara,Molly McCann,-188,+150,-198,-198,+200,+200,1.5319148936170213,2.5,https://www.bestfightodds.com/fighters/Alexia-Thainara-15137,https://www.bestfightodds.com/fighters/Molly-McCann-5311,,matched
UFC Fight Night: Edwards vs. Brady,,Chris Duncan,Jordan Vucenic,+200,-275,+300,+300,-300,-300,3.0,1.3636363636363638,https://www.bestfightodds.com/fighters/Chris-Duncan-8861,https://www.bestfightodds.com/fighters/Jordan-Vucenic-9515,,matched
